no,date,season,year,month,hour,day,day_type,weather,temperature,atemp,humidity,wind_speed,casual,registered,count,temp_category
6523,2011-10-04,Winter,2011,October,8,Tuesday,Weekday,Clear,12.68,0.4394,77.0,0.2239,28,372,400,Mild
6524,2011-10-04,Winter,2011,October,9,Tuesday,Weekday,Clear,13.620000000000001,0.4545,67.0,0.2537,19,168,187,Mild
6525,2011-10-04,Winter,2011,October,10,Tuesday,Weekday,Clear,14.559999999999999,0.4697,67.0,0.2836,19,107,126,Mild
6526,2011-10-04,Winter,2011,October,11,Tuesday,Weekday,Clear,17.380000000000003,0.5152,64.0,0.2836,22,102,124,Mild
6527,2011-10-04,Winter,2011,October,12,Tuesday,Weekday,Clear,18.320000000000004,0.5303,56.00000000000001,0.2985,39,160,199,Mild
6528,2011-10-04,Winter,2011,October,13,Tuesday,Weekday,Clear,18.320000000000004,0.5303,56.00000000000001,0.2985,20,153,173,Mild
6529,2011-10-04,Winter,2011,October,14,Tuesday,Weekday,Clear,19.259999999999998,0.5455,53.0,0.2537,27,156,183,Mild
6530,2011-10-04,Winter,2011,October,15,Tuesday,Weekday,Clear,19.259999999999998,0.5455,56.00000000000001,0.2836,28,166,194,Mild
6531,2011-10-04,Winter,2011,October,16,Tuesday,Weekday,Clear,19.259999999999998,0.5455,56.00000000000001,0.3284,36,273,309,Mild
6532,2011-10-04,Winter,2011,October,17,Tuesday,Weekday,Clear,18.320000000000004,0.5303,60.0,0.3881,55,530,585,Mild
6533,2011-10-04,Winter,2011,October,18,Tuesday,Weekday,Clear,17.380000000000003,0.5152,64.0,0.2836,68,456,524,Mild
6534,2011-10-04,Winter,2011,October,19,Tuesday,Weekday,Clear,16.44,0.5,68.0,0.2239,35,310,345,Mild
6535,2011-10-04,Winter,2011,October,20,Tuesday,Weekday,Clear,16.44,0.5,68.0,0.2239,25,236,261,Mild
6536,2011-10-04,Winter,2011,October,21,Tuesday,Weekday,Clear,15.5,0.4848,72.0,0.1343,22,144,166,Mild
6537,2011-10-04,Winter,2011,October,22,Tuesday,Weekday,Clear,15.5,0.4848,72.0,0.1343,8,106,114,Mild
6538,2011-10-04,Winter,2011,October,23,Tuesday,Weekday,Clear,14.559999999999999,0.4697,77.0,0.1343,6,60,66,Mild
6539,2011-10-05,Winter,2011,October,0,Wednesday,Weekday,Clear,14.559999999999999,0.4697,77.0,0.1343,7,36,43,Mild
6540,2011-10-05,Winter,2011,October,1,Wednesday,Weekday,Clear,14.559999999999999,0.4697,77.0,0.1642,4,7,11,Mild
6541,2011-10-05,Winter,2011,October,2,Wednesday,Weekday,Clear,13.620000000000001,0.4545,82.0,0.1642,1,2,3,Mild
6542,2011-10-05,Winter,2011,October,3,Wednesday,Weekday,Clear,13.620000000000001,0.4545,82.0,0.1045,1,5,6,Mild
6543,2011-10-05,Winter,2011,October,4,Wednesday,Weekday,Clear,12.68,0.4394,88.0,0.0,1,4,5,Mild
6544,2011-10-05,Winter,2011,October,5,Wednesday,Weekday,Clear,12.68,0.4394,82.0,0.1343,3,29,32,Mild
6545,2011-10-05,Winter,2011,October,6,Wednesday,Weekday,Clear,12.68,0.4394,82.0,0.1045,5,112,117,Mild
6546,2011-10-05,Winter,2011,October,7,Wednesday,Weekday,Clear,13.620000000000001,0.4545,77.0,0.1045,9,292,301,Mild
6547,2011-10-05,Winter,2011,October,8,Wednesday,Weekday,Clear,16.44,0.5,63.0,0.0,26,441,467,Mild
6548,2011-10-05,Winter,2011,October,9,Wednesday,Weekday,Clear,17.380000000000003,0.5152,60.0,0.2985,32,187,219,Mild
6549,2011-10-05,Winter,2011,October,10,Wednesday,Weekday,Clear,18.320000000000004,0.5303,56.00000000000001,0.3881,30,103,133,Mild
6550,2011-10-05,Winter,2011,October,11,Wednesday,Weekday,Clear,20.2,0.6212,46.0,0.2836,32,138,170,Mild
6551,2011-10-05,Winter,2011,October,12,Wednesday,Weekday,Clear,21.14,0.6212,43.0,0.3284,34,180,214,Mild
6552,2011-10-05,Winter,2011,October,13,Wednesday,Weekday,Clear,22.080000000000002,0.6212,41.0,0.2239,30,189,219,Mild
6553,2011-10-05,Winter,2011,October,14,Wednesday,Weekday,Clear,22.080000000000002,0.6212,41.0,0.2836,34,156,190,Mild
6554,2011-10-05,Winter,2011,October,15,Wednesday,Weekday,Clear,22.080000000000002,0.6212,47.0,0.2836,35,147,182,Mild
6555,2011-10-05,Winter,2011,October,16,Wednesday,Weekday,Clear,22.080000000000002,0.6212,47.0,0.3284,37,245,282,Mild
6556,2011-10-05,Winter,2011,October,17,Wednesday,Weekday,Clear,22.080000000000002,0.6212,47.0,0.2537,66,525,591,Mild
6557,2011-10-05,Winter,2011,October,18,Wednesday,Weekday,Clear,20.2,0.6212,53.0,0.1642,57,536,593,Mild
6558,2011-10-05,Winter,2011,October,19,Wednesday,Weekday,Clear,19.259999999999998,0.5455,56.00000000000001,0.1343,40,334,374,Mild
6559,2011-10-05,Winter,2011,October,20,Wednesday,Weekday,Clear,16.44,0.5,77.0,0.1642,18,228,246,Mild
6560,2011-10-05,Winter,2011,October,21,Wednesday,Weekday,Clear,15.5,0.4848,82.0,0.1045,28,173,201,Mild
6561,2011-10-05,Winter,2011,October,22,Wednesday,Weekday,Clear,16.44,0.5,72.0,0.0,20,134,154,Mild
6562,2011-10-05,Winter,2011,October,23,Wednesday,Weekday,Clear,15.5,0.4848,77.0,0.1045,9,64,73,Mild
6563,2011-10-06,Winter,2011,October,0,Thursday,Weekday,Clear,15.5,0.4848,72.0,0.194,6,34,40,Mild
6564,2011-10-06,Winter,2011,October,1,Thursday,Weekday,Clear,14.559999999999999,0.4697,63.0,0.194,5,17,22,Mild
6565,2011-10-06,Winter,2011,October,2,Thursday,Weekday,Clear,13.620000000000001,0.4545,67.0,0.194,2,8,10,Mild
6566,2011-10-06,Winter,2011,October,3,Thursday,Weekday,Clear,12.68,0.4394,67.0,0.2239,1,4,5,Mild
6567,2011-10-06,Winter,2011,October,4,Thursday,Weekday,Clear,12.68,0.4394,62.0,0.2836,0,5,5,Mild
6568,2011-10-06,Winter,2011,October,5,Thursday,Weekday,Clear,11.739999999999998,0.4242,62.0,0.194,0,24,24,Mild
6569,2011-10-06,Winter,2011,October,6,Thursday,Weekday,Clear,10.8,0.4091,66.0,0.194,4,110,114,Mild
6570,2011-10-06,Winter,2011,October,7,Thursday,Weekday,Clear,11.739999999999998,0.4242,62.0,0.194,15,287,302,Mild
6571,2011-10-06,Winter,2011,October,8,Thursday,Weekday,Clear,12.68,0.4394,62.0,0.1642,20,437,457,Mild
6572,2011-10-06,Winter,2011,October,9,Thursday,Weekday,Clear,13.620000000000001,0.4545,63.0,0.194,20,188,208,Mild
6573,2011-10-06,Winter,2011,October,10,Thursday,Weekday,Clear,16.44,0.5,52.0,0.0,24,105,129,Mild
6574,2011-10-06,Winter,2011,October,11,Thursday,Weekday,Clear,17.380000000000003,0.5152,49.0,0.0,29,115,144,Mild
6575,2011-10-06,Winter,2011,October,12,Thursday,Weekday,Clear,18.320000000000004,0.5303,49.0,0.0896,46,180,226,Mild
6576,2011-10-06,Winter,2011,October,13,Thursday,Weekday,Clear,18.320000000000004,0.5303,46.0,0.0896,33,158,191,Mild
6577,2011-10-06,Winter,2011,October,14,Thursday,Weekday,Clear,19.259999999999998,0.5455,43.0,0.0896,56,139,195,Mild
6578,2011-10-06,Winter,2011,October,15,Thursday,Weekday,Clear,19.259999999999998,0.5455,46.0,0.1343,62,157,219,Mild
6579,2011-10-06,Winter,2011,October,16,Thursday,Weekday,Clear,19.259999999999998,0.5455,49.0,0.194,51,272,323,Mild
6580,2011-10-06,Winter,2011,October,17,Thursday,Weekday,Clear,18.320000000000004,0.5303,52.0,0.1343,63,505,568,Mild
6581,2011-10-06,Winter,2011,October,18,Thursday,Weekday,Clear,17.380000000000003,0.5152,64.0,0.0896,59,479,538,Mild
6582,2011-10-06,Winter,2011,October,19,Thursday,Weekday,Clear,16.44,0.5,59.0,0.1045,38,305,343,Mild
6583,2011-10-06,Winter,2011,October,20,Thursday,Weekday,Clear,15.5,0.4848,77.0,0.1045,29,231,260,Mild
6584,2011-10-06,Winter,2011,October,21,Thursday,Weekday,Clear,13.620000000000001,0.4545,88.0,0.0896,34,161,195,Mild
6585,2011-10-06,Winter,2011,October,22,Thursday,Weekday,Clear,13.620000000000001,0.4545,82.0,0.0,24,124,148,Mild
6586,2011-10-06,Winter,2011,October,23,Thursday,Weekday,Clear,12.68,0.4394,88.0,0.0896,18,81,99,Mild
6587,2011-10-07,Winter,2011,October,0,Friday,Weekday,Clear,12.68,0.4394,88.0,0.0,19,48,67,Mild
6588,2011-10-07,Winter,2011,October,1,Friday,Weekday,Clear,12.68,0.4394,88.0,0.0,3,25,28,Mild
6589,2011-10-07,Winter,2011,October,2,Friday,Weekday,Clear,11.739999999999998,0.4242,88.0,0.0,0,5,5,Mild
6590,2011-10-07,Winter,2011,October,3,Friday,Weekday,Clear,10.8,0.4091,87.0,0.0,1,9,10,Mild
6591,2011-10-07,Winter,2011,October,4,Friday,Weekday,Clear,10.8,0.4091,87.0,0.1045,0,5,5,Mild
6592,2011-10-07,Winter,2011,October,5,Friday,Weekday,Clear,11.739999999999998,0.4242,82.0,0.0,3,24,27,Mild
6593,2011-10-07,Winter,2011,October,6,Friday,Weekday,Clear,11.739999999999998,0.4242,88.0,0.0,3,84,87,Mild
6594,2011-10-07,Winter,2011,October,7,Friday,Weekday,Clear,11.739999999999998,0.4242,94.0,0.0,5,237,242,Mild
6595,2011-10-07,Winter,2011,October,8,Friday,Weekday,Clear,13.620000000000001,0.4545,82.0,0.0,31,386,417,Mild
6596,2011-10-07,Winter,2011,October,9,Friday,Weekday,Clear,14.559999999999999,0.4697,77.0,0.0,34,207,241,Mild
6597,2011-10-07,Winter,2011,October,10,Friday,Weekday,Clear,16.44,0.5,68.0,0.0896,48,126,174,Mild
6598,2011-10-07,Winter,2011,October,11,Friday,Weekday,Clear,18.320000000000004,0.5303,63.0,0.0,80,150,230,Mild
6599,2011-10-07,Winter,2011,October,12,Friday,Weekday,Clear,20.2,0.6212,53.0,0.0,61,174,235,Mild
6600,2011-10-07,Winter,2011,October,13,Friday,Weekday,Clear,20.2,0.6212,46.0,0.0,95,210,305,Mild
6601,2011-10-07,Winter,2011,October,14,Friday,Weekday,Clear,21.14,0.6212,50.0,0.0,77,179,256,Mild
6602,2011-10-07,Winter,2011,October,15,Friday,Weekday,Clear,23.020000000000003,0.6212,41.0,0.0,68,202,270,Mild
6603,2011-10-07,Winter,2011,October,16,Friday,Weekday,Clear,22.080000000000002,0.6212,44.0,0.0,73,346,419,Mild
6604,2011-10-07,Winter,2011,October,17,Friday,Weekday,Clear,20.2,0.6212,56.00000000000001,0.2537,101,462,563,Mild
6605,2011-10-07,Winter,2011,October,18,Friday,Weekday,Clear,18.320000000000004,0.5303,60.0,0.0896,94,371,465,Mild
6606,2011-10-07,Winter,2011,October,19,Friday,Weekday,Clear,18.320000000000004,0.5303,52.0,0.0,51,243,294,Mild
6607,2011-10-07,Winter,2011,October,20,Friday,Weekday,Clear,17.380000000000003,0.5152,49.0,0.0,30,167,197,Mild
6608,2011-10-07,Winter,2011,October,21,Friday,Weekday,Clear,15.5,0.4848,68.0,0.0,22,144,166,Mild
6609,2011-10-07,Winter,2011,October,22,Friday,Weekday,Clear,15.5,0.4848,68.0,0.0,27,119,146,Mild
6610,2011-10-07,Winter,2011,October,23,Friday,Weekday,Clear,15.5,0.4848,63.0,0.0,23,113,136,Mild
6611,2011-10-08,Winter,2011,October,0,Saturday,Weekend,Clear,14.559999999999999,0.4697,72.0,0.0,17,72,89,Mild
6612,2011-10-08,Winter,2011,October,1,Saturday,Weekend,Clear,13.620000000000001,0.4545,82.0,0.0,14,51,65,Mild
6613,2011-10-08,Winter,2011,October,2,Saturday,Weekend,Clear,13.620000000000001,0.4545,82.0,0.0,4,41,45,Mild
6614,2011-10-08,Winter,2011,October,3,Saturday,Weekend,Clear,12.68,0.4394,88.0,0.0,4,16,20,Mild
6615,2011-10-08,Winter,2011,October,4,Saturday,Weekend,Clear,11.739999999999998,0.4242,94.0,0.1343,3,7,10,Mild
6616,2011-10-08,Winter,2011,October,5,Saturday,Weekend,Clear,11.739999999999998,0.4242,88.0,0.1045,1,7,8,Mild
6617,2011-10-08,Winter,2011,October,6,Saturday,Weekend,Clear,11.739999999999998,0.4242,94.0,0.0,6,16,22,Mild
6618,2011-10-08,Winter,2011,October,7,Saturday,Weekend,Clear,11.739999999999998,0.4242,94.0,0.0896,27,46,73,Mild
6619,2011-10-08,Winter,2011,October,8,Saturday,Weekend,Clear,13.620000000000001,0.4545,82.0,0.0,14,89,103,Mild
6620,2011-10-08,Winter,2011,October,9,Saturday,Weekend,Clear,15.5,0.4848,77.0,0.0,54,163,217,Mild
6621,2011-10-08,Winter,2011,October,10,Saturday,Weekend,Clear,16.44,0.5,77.0,0.0,120,217,337,Mild
6622,2011-10-08,Winter,2011,October,11,Saturday,Weekend,Clear,19.259999999999998,0.5455,56.00000000000001,0.0,176,221,397,Mild
6623,2011-10-08,Winter,2011,October,12,Saturday,Weekend,Clear,21.14,0.6212,35.0,0.0,191,255,446,Mild
6624,2011-10-08,Winter,2011,October,13,Saturday,Weekend,Clear,21.14,0.6212,46.0,0.1045,256,229,485,Mild
6625,2011-10-08,Winter,2011,October,14,Saturday,Weekend,Clear,21.14,0.6212,50.0,0.0896,251,214,465,Mild
6626,2011-10-08,Winter,2011,October,15,Saturday,Weekend,Clear,23.020000000000003,0.6212,39.0,0.0,262,234,496,Mild
6627,2011-10-08,Winter,2011,October,16,Saturday,Weekend,Clear,22.080000000000002,0.6212,44.0,0.0896,221,230,451,Mild
6628,2011-10-08,Winter,2011,October,17,Saturday,Weekend,Clear,21.14,0.6212,50.0,0.1343,174,219,393,Mild
6629,2011-10-08,Winter,2011,October,18,Saturday,Weekend,Clear,20.2,0.6212,46.0,0.1045,135,224,359,Mild
6630,2011-10-08,Winter,2011,October,19,Saturday,Weekend,Clear,17.380000000000003,0.5152,68.0,0.1343,76,172,248,Mild
6631,2011-10-08,Winter,2011,October,20,Saturday,Weekend,Clear,16.44,0.5,77.0,0.1045,78,124,202,Mild
6632,2011-10-08,Winter,2011,October,21,Saturday,Weekend,Clear,16.44,0.5,77.0,0.0,54,133,187,Mild
6633,2011-10-08,Winter,2011,October,22,Saturday,Weekend,Clear,15.5,0.4848,77.0,0.0,45,104,149,Mild
6634,2011-10-08,Winter,2011,October,23,Saturday,Weekend,Clear,14.559999999999999,0.4697,88.0,0.0,52,90,142,Mild
6635,2011-10-09,Winter,2011,October,0,Sunday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0896,46,83,129,Mild
6636,2011-10-09,Winter,2011,October,1,Sunday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0,15,63,78,Mild
6637,2011-10-09,Winter,2011,October,2,Sunday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0,20,35,55,Mild
6638,2011-10-09,Winter,2011,October,3,Sunday,Weekend,Clear,12.68,0.4394,88.0,0.0,10,20,30,Mild
6639,2011-10-09,Winter,2011,October,4,Sunday,Weekend,Clear,12.68,0.4394,88.0,0.0,7,7,14,Mild
6640,2011-10-09,Winter,2011,October,5,Sunday,Weekend,Clear,12.68,0.4394,88.0,0.0,1,14,15,Mild
6641,2011-10-09,Winter,2011,October,6,Sunday,Weekend,Clear,12.68,0.4394,88.0,0.0,7,14,21,Mild
6642,2011-10-09,Winter,2011,October,7,Sunday,Weekend,Clear,12.68,0.4394,86.0,0.0,18,26,44,Mild
6643,2011-10-09,Winter,2011,October,8,Sunday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0,25,82,107,Mild
6644,2011-10-09,Winter,2011,October,9,Sunday,Weekend,Clear,15.5,0.4848,77.0,0.0,66,119,185,Mild
6645,2011-10-09,Winter,2011,October,10,Sunday,Weekend,Clear,18.320000000000004,0.5303,68.0,0.0896,155,210,365,Mild
6646,2011-10-09,Winter,2011,October,11,Sunday,Weekend,Clear,21.14,0.6212,53.0,0.0896,189,234,423,Mild
6647,2011-10-09,Winter,2011,October,12,Sunday,Weekend,Clear,22.080000000000002,0.6212,44.0,0.0896,212,243,455,Mild
6648,2011-10-09,Winter,2011,October,13,Sunday,Weekend,Clear,23.020000000000003,0.6212,44.0,0.0896,225,193,418,Mild
6649,2011-10-09,Winter,2011,October,14,Sunday,Weekend,Clear,23.96,0.6364,47.0,0.1642,272,228,500,Mild
6650,2011-10-09,Winter,2011,October,15,Sunday,Weekend,Clear,23.96,0.6364,51.0,0.1642,198,209,407,Mild
6651,2011-10-09,Winter,2011,October,16,Sunday,Weekend,Clear,23.020000000000003,0.6212,50.0,0.1343,223,247,470,Mild
6652,2011-10-09,Winter,2011,October,17,Sunday,Weekend,Clear,21.14,0.6061,61.0,0.1045,208,230,438,Mild
6653,2011-10-09,Winter,2011,October,18,Sunday,Weekend,Clear,22.080000000000002,0.6212,50.0,0.1045,186,228,414,Mild
6654,2011-10-09,Winter,2011,October,19,Sunday,Weekend,Clear,18.320000000000004,0.5303,73.0,0.0896,116,186,302,Mild
6655,2011-10-09,Winter,2011,October,20,Sunday,Weekend,Clear,18.320000000000004,0.5303,73.0,0.1045,59,134,193,Mild
6656,2011-10-09,Winter,2011,October,21,Sunday,Weekend,Clear,17.380000000000003,0.5152,83.0,0.1045,53,120,173,Mild
6657,2011-10-09,Winter,2011,October,22,Sunday,Weekend,MistCloud,16.44,0.5,94.0,0.0,48,104,152,Mild
6658,2011-10-09,Winter,2011,October,23,Sunday,Weekend,Clear,15.5,0.4848,88.0,0.1045,38,85,123,Mild
6659,2011-10-10,Winter,2011,October,0,Monday,Weekend,Clear,15.5,0.4848,94.0,0.0,11,42,53,Mild
6660,2011-10-10,Winter,2011,October,1,Monday,Weekend,Clear,14.559999999999999,0.4697,88.0,0.0,4,30,34,Mild
6661,2011-10-10,Winter,2011,October,2,Monday,Weekend,Clear,14.559999999999999,0.4697,88.0,0.0,4,15,19,Mild
6662,2011-10-10,Winter,2011,October,3,Monday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0,2,9,11,Mild
6663,2011-10-10,Winter,2011,October,4,Monday,Weekend,Clear,13.620000000000001,0.4545,94.0,0.0,2,4,6,Mild
6664,2011-10-10,Winter,2011,October,5,Monday,Weekend,Clear,13.620000000000001,0.4545,94.0,0.0,2,19,21,Mild
6665,2011-10-10,Winter,2011,October,6,Monday,Weekend,Clear,12.68,0.4394,94.0,0.0,5,39,44,Mild
6666,2011-10-10,Winter,2011,October,7,Monday,Weekend,Clear,13.620000000000001,0.4545,88.0,0.0,12,102,114,Mild
6667,2011-10-10,Winter,2011,October,8,Monday,Weekend,Clear,16.44,0.5,83.0,0.0,27,227,254,Mild
6668,2011-10-10,Winter,2011,October,9,Monday,Weekend,Clear,17.380000000000003,0.5152,77.0,0.0,58,161,219,Mild
6669,2011-10-10,Winter,2011,October,10,Monday,Weekend,Clear,18.320000000000004,0.5303,73.0,0.1642,107,158,265,Mild
6670,2011-10-10,Winter,2011,October,11,Monday,Weekend,Clear,21.14,0.6061,69.0,0.0896,139,183,322,Mild
6671,2011-10-10,Winter,2011,October,12,Monday,Weekend,MistCloud,24.9,0.6515,48.0,0.0896,164,201,365,Mild
6672,2011-10-10,Winter,2011,October,13,Monday,Weekend,Clear,25.839999999999996,0.6515,37.0,0.0,146,219,365,Mild
6673,2011-10-10,Winter,2011,October,14,Monday,Weekend,Clear,26.78,0.6515,37.0,0.0,147,223,370,Mild
6674,2011-10-10,Winter,2011,October,15,Monday,Weekend,MistCloud,25.839999999999996,0.6515,42.0,0.1045,130,254,384,Mild
6675,2011-10-10,Winter,2011,October,16,Monday,Weekend,MistCloud,24.9,0.6364,45.0,0.0896,154,248,402,Mild
6676,2011-10-10,Winter,2011,October,17,Monday,Weekend,MistCloud,23.020000000000003,0.6212,54.0,0.1045,125,334,459,Mild
6677,2011-10-10,Winter,2011,October,18,Monday,Weekend,MistCloud,22.080000000000002,0.6212,53.0,0.0,108,365,473,Mild
6678,2011-10-10,Winter,2011,October,19,Monday,Weekend,MistCloud,19.259999999999998,0.5455,78.0,0.0896,69,267,336,Mild
6679,2011-10-10,Winter,2011,October,20,Monday,Weekend,Clear,20.2,0.5909,73.0,0.0,37,188,225,Mild
6680,2011-10-10,Winter,2011,October,21,Monday,Weekend,Clear,18.320000000000004,0.5303,88.0,0.0896,27,148,175,Mild
6681,2011-10-10,Winter,2011,October,22,Monday,Weekend,Clear,18.320000000000004,0.5303,88.0,0.0896,22,104,126,Mild
6682,2011-10-10,Winter,2011,October,23,Monday,Weekend,MistCloud,17.380000000000003,0.5152,88.0,0.1045,12,63,75,Mild
6683,2011-10-11,Winter,2011,October,0,Tuesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.0,14,16,30,Mild
6684,2011-10-11,Winter,2011,October,1,Tuesday,Weekday,MistCloud,16.44,0.5,94.0,0.0896,2,9,11,Mild
6685,2011-10-11,Winter,2011,October,2,Tuesday,Weekday,MistCloud,16.44,0.5,94.0,0.1343,1,4,5,Mild
6686,2011-10-11,Winter,2011,October,3,Tuesday,Weekday,MistCloud,16.44,0.5,88.0,0.1045,2,1,3,Mild
6687,2011-10-11,Winter,2011,October,4,Tuesday,Weekday,MistCloud,16.44,0.5,88.0,0.1343,0,5,5,Mild
6688,2011-10-11,Winter,2011,October,5,Tuesday,Weekday,MistCloud,16.44,0.5,88.0,0.0,0,20,20,Mild
6689,2011-10-11,Winter,2011,October,6,Tuesday,Weekday,Clear,16.44,0.5,83.0,0.0896,9,114,123,Mild
6690,2011-10-11,Winter,2011,October,7,Tuesday,Weekday,MistCloud,16.44,0.5,88.0,0.0896,19,333,352,Mild
6691,2011-10-11,Winter,2011,October,8,Tuesday,Weekday,MistCloud,18.320000000000004,0.5303,83.0,0.1045,31,375,406,Mild
6692,2011-10-11,Winter,2011,October,9,Tuesday,Weekday,MistCloud,20.2,0.5909,69.0,0.0,40,195,235,Mild
6693,2011-10-11,Winter,2011,October,10,Tuesday,Weekday,MistCloud,20.2,0.5909,69.0,0.1343,38,111,149,Mild
6694,2011-10-11,Winter,2011,October,11,Tuesday,Weekday,MistCloud,20.2,0.5909,73.0,0.1642,31,92,123,Mild
6695,2011-10-11,Winter,2011,October,12,Tuesday,Weekday,MistCloud,20.2,0.5909,73.0,0.1642,51,130,181,Mild
6696,2011-10-11,Winter,2011,October,13,Tuesday,Weekday,MistCloud,20.2,0.5909,73.0,0.194,42,138,180,Mild
6697,2011-10-11,Winter,2011,October,14,Tuesday,Weekday,LightRainSnow,20.2,0.5909,73.0,0.1045,54,117,171,Mild
6698,2011-10-11,Winter,2011,October,15,Tuesday,Weekday,MistCloud,20.2,0.5758,78.0,0.1642,36,139,175,Mild
6699,2011-10-11,Winter,2011,October,16,Tuesday,Weekday,MistCloud,20.2,0.5909,73.0,0.1642,63,257,320,Mild
6700,2011-10-11,Winter,2011,October,17,Tuesday,Weekday,MistCloud,20.2,0.5758,78.0,0.2537,70,534,604,Mild
6701,2011-10-11,Winter,2011,October,18,Tuesday,Weekday,MistCloud,20.2,0.5758,78.0,0.2239,46,493,539,Mild
6702,2011-10-11,Winter,2011,October,19,Tuesday,Weekday,MistCloud,19.259999999999998,0.5455,83.0,0.2239,33,285,318,Mild
6703,2011-10-11,Winter,2011,October,20,Tuesday,Weekday,MistCloud,19.259999999999998,0.5455,83.0,0.2239,31,203,234,Mild
6704,2011-10-11,Winter,2011,October,21,Tuesday,Weekday,MistCloud,19.259999999999998,0.5455,78.0,0.194,17,158,175,Mild
6705,2011-10-11,Winter,2011,October,22,Tuesday,Weekday,MistCloud,18.320000000000004,0.5303,83.0,0.194,27,120,147,Mild
6706,2011-10-11,Winter,2011,October,23,Tuesday,Weekday,MistCloud,18.320000000000004,0.5303,83.0,0.2836,10,47,57,Mild
6707,2011-10-12,Winter,2011,October,0,Wednesday,Weekday,MistCloud,18.320000000000004,0.5303,83.0,0.1343,2,23,25,Mild
6708,2011-10-12,Winter,2011,October,1,Wednesday,Weekday,LightRainSnow,18.320000000000004,0.5303,83.0,0.1343,2,8,10,Mild
6709,2011-10-12,Winter,2011,October,2,Wednesday,Weekday,MistCloud,18.320000000000004,0.5303,83.0,0.2836,0,2,2,Mild
6710,2011-10-12,Winter,2011,October,3,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.2985,0,2,2,Mild
6711,2011-10-12,Winter,2011,October,4,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.3881,1,6,7,Mild
6712,2011-10-12,Winter,2011,October,5,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.3284,0,22,22,Mild
6713,2011-10-12,Winter,2011,October,6,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.2537,5,107,112,Mild
6714,2011-10-12,Winter,2011,October,7,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.3881,15,244,259,Mild
6715,2011-10-12,Winter,2011,October,8,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.3881,27,377,404,Mild
6716,2011-10-12,Winter,2011,October,9,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.4478,14,183,197,Mild
6717,2011-10-12,Winter,2011,October,10,Wednesday,Weekday,MistCloud,17.380000000000003,0.5152,88.0,0.3881,15,98,113,Mild
6718,2011-10-12,Winter,2011,October,11,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.3284,18,102,120,Mild
6719,2011-10-12,Winter,2011,October,12,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,88.0,0.3284,9,53,62,Mild
6720,2011-10-12,Winter,2011,October,13,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,88.0,0.2239,25,76,101,Mild
6721,2011-10-12,Winter,2011,October,14,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.2836,8,70,78,Mild
6722,2011-10-12,Winter,2011,October,15,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.2537,3,42,45,Mild
6723,2011-10-12,Winter,2011,October,16,Wednesday,Weekday,MistCloud,18.320000000000004,0.5303,88.0,0.2239,5,50,55,Mild
6724,2011-10-12,Winter,2011,October,17,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.2239,16,235,251,Mild
6725,2011-10-12,Winter,2011,October,18,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.1343,11,161,172,Mild
6726,2011-10-12,Winter,2011,October,19,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.1343,7,102,109,Mild
6727,2011-10-12,Winter,2011,October,20,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.1045,9,81,90,Mild
6728,2011-10-12,Winter,2011,October,21,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,100.0,0.1045,9,74,83,Mild
6729,2011-10-12,Winter,2011,October,22,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.0896,3,40,43,Mild
6730,2011-10-12,Winter,2011,October,23,Wednesday,Weekday,LightRainSnow,17.380000000000003,0.5152,94.0,0.0896,13,41,54,Mild
6731,2011-10-13,Winter,2011,October,0,Thursday,Weekday,MistCloud,17.380000000000003,0.5152,94.0,0.1343,1,14,15,Mild
6732,2011-10-13,Winter,2011,October,1,Thursday,Weekday,MistCloud,17.380000000000003,0.5152,94.0,0.0,3,9,12,Mild
6733,2011-10-13,Winter,2011,October,2,Thursday,Weekday,MistCloud,17.380000000000003,0.5152,94.0,0.0,0,4,4,Mild
